,identifier,title,tokensCombined,mainTopic
31,http://arxiv.org/abs/1005.2894,Optimal Gradient Clock Synchronization in Dynamic Networks,"['optim', 'gradient', 'clock', 'synchron', 'dynam', 'network', 'studi', 'problem', 'clock', 'synchron', 'highli', 'dynam', 'network', 'commun', 'link', 'appear', 'disappear', 'time', 'node', 'network', 'equip', 'hardwar', 'clock', 'rate', 'hardwar', 'clock', 'vari', 'arbitrarili', 'within', 'specif', 'bound', 'estim', 'node', 'obtain', 'clock', 'valu', 'node', 'inher', 'inaccur', 'goal', 'set', 'output', 'logic', 'clock', 'node', 'logic', 'clock', 'node', 'apart', 'node', 'remain', 'close', 'network', 'long', 'time', 'better', 'synchron', 'distant', 'node', 'properti', 'call', 'gradient', 'clock', 'synchron', 'gradient', 'clock', 'synchron', 'wide', 'studi', 'static', 'set', 'network', 'topolog', 'chang', 'show', 'asymptot', 'optim', 'bound', 'obtain', 'static', 'case', 'also', 'appli', 'highli', 'dynam', 'set', 'node', 'remain', 'distanc', 'suffici', 'long', 'possibl', 'upper', 'bound', 'differ', 'clock', 'valu', 'diamet', 'network', 'known', 'optim', 'even', 'static', 'network', 'furthermor', 'show', 'algorithm', 'optim', 'stabil', 'time', 'path', 'length', 'appear', 'node', 'time', 'requir', 'clock', 'skew', 'node', 'reduc', 'o(d)', 'prove', 'optim', 'techniqu', 'employ', 'intric', 'analysi', 'algorithm', 'dynam', 'graph', 'provid', 'addit', 'insight', 'also', 'interest', 'static', 'set', 'particular', 'establish', 'self', 'stabil', 'gradient', 'properti', 'within', 'o(d)', 'time']",6
32,http://arxiv.org/abs/1005.3010,A Proof for P =? NP Problem,"['proof', 'problem', 'textbf', 'textbf', 'problem', 'import', 'problem', 'contemporari', 'mathemat', 'theoret', 'comput', 'scienc', 'mani', 'proof', 'propos', 'problem', 'paper', 'propos', 'theoret', 'proof', 'textbf', 'textbf', 'problem', 'central', 'idea', 'proof', 'recurs', 'definit', 'ture', 'machin', '(shortli', 'accept', 'encod', 'string', 'valid', 'within', 'given', 'alphabet', 'concept']",4
33,http://arxiv.org/abs/1006.0719,Why Gabor Frames? Two Fundamental Measures of Coherence and Their Role   in Model Selection,"['gabor', 'frame', 'fundament', 'measur', 'coher', 'role', 'model', 'select', 'paper', 'studi', 'asymptot', 'model', 'select', 'gener', 'case', 'arbitrari', 'design', 'matric', 'arbitrari', 'nonzero', 'entri', 'signal', 'regard', 'gener', 'notion', 'incoher', 'exist', 'literatur', 'model', 'select', 'introduc', 'fundament', 'measur', 'coher', 'term', 'worst', 'case', 'coher', 'averag', 'coher', 'among', 'column', 'design', 'matrix', 'util', 'measur', 'coher', 'provid', 'depth', 'analysi', 'simpl', 'model', 'order', 'agnost', 'step', 'threshold', '(ost)', 'algorithm', 'model', 'select', 'prove', 'feasibl', 'exact', 'well', 'partial', 'model', 'select', 'long', 'design', 'matrix', 'obey', 'easili', 'verifi', 'properti', 'insight', 'offer', 'ensu', 'analysi', 'regard', 'success', 'carri', 'model', 'select', 'even', 'method', 'base', 'convex', 'optim', 'lasso', 'fail', 'rank', 'defici', 'submatric', 'design', 'matrix', 'addit', 'paper', 'establish', 'design', 'matrix', 'reason', 'small', 'worst', 'case', 'averag', 'coher', 'perform', 'near', 'optim', 'either', 'energi', 'nonzero', 'entri', 'signal', 'close', 'averag', 'signal', 'energi', 'nonzero', 'entri', '(ii)', 'signal', 'nois', 'ratio', 'measur', 'system', 'high', 'contribut', 'paper', 'provid', 'bound', 'averag', 'coher', 'gaussian', 'matric', 'gabor', 'frame', '(ii)', 'extend', 'result', 'model', 'select', 'use', 'complex', 'model', 'order', 'agnost', 'recoveri', 'spars', 'signal', 'arbitrari', 'nonzero', 'entri']",0
34,http://arxiv.org/abs/1006.1029,Chi-square-based scoring function for categorization of MEDLINE   citations,"['squar', 'base', 'score', 'function', 'categor', 'medlin', 'citat', 'object', 'text', 'categor', 'use', 'biomed', 'informat', 'identifi', 'document', 'contain', 'relev', 'topic', 'interest', 'develop', 'simpl', 'method', 'use', 'squar', 'base', 'score', 'function', 'determin', 'likelihood', 'medlin', 'citat', 'contain', 'genet', 'relev', 'topic', 'method', 'procedur', 'requir', 'construct', 'genet', 'nongenet', 'domain', 'document', 'corpu', 'use', 'mesh', 'descriptor', 'assign', 'medlin', 'citat', 'categor', 'task', 'compar', 'frequenc', 'mesh', 'descriptor', 'corpora', 'appli', 'squar', 'test', 'mesh', 'descriptor', 'consid', 'posit', 'indic', 'rel', 'observ', 'frequenc', 'genet', 'domain', 'corpu', 'greater', 'rel', 'observ', 'frequenc', 'nongenet', 'domain', 'corpu', 'output', 'propos', 'method', 'list', 'score', 'citat', 'highest', 'score', 'given', 'citat', 'contain', 'mesh', 'descriptor', 'typic', 'genet', 'domain', 'result', 'valid', 'done', 'manual', 'annot', 'medlin', 'citat', 'achiev', 'predict', 'accuraci', 'recal', 'precis', 'evalu', 'method', 'compar', 'three', 'machin', 'learn', 'algorithm', '(support', 'vector', 'machin', 'decis', 'tree', 'bayes)', 'although', 'differ', 'statist', 'significantli', 'differ']",5
35,http://arxiv.org/abs/1006.1030,Rasch-based high-dimensionality data reduction and class prediction with   applications to microarray gene expression data,"['rasch', 'base', 'high', 'dimension', 'data', 'reduct', 'class', 'predict', 'applic', 'microarray', 'gene', 'express', 'data', 'class', 'predict', 'import', 'applic', 'microarray', 'gene', 'express', 'data', 'analysi', 'high', 'dimension', 'microarray', 'data', 'number', 'gene', '(variables)', 'larg', 'compar', 'number', 'sampl', '(obser', 'vations)', 'make', 'applic', 'mani', 'predict', 'techniqu', 'logist', 'regress', 'discrimin', 'analysis)', 'difficult', 'effici', 'solv', 'prob', 'use', 'dimens', 'reduct', 'statist', 'techniqu', 'increasingli', 'use', 'psycholog', 'relat', 'applic', 'rasch', 'model', '(rm)', 'provid', 'appeal', 'framework', 'handl', 'high', 'dimension', 'microarray', 'data', 'paper', 'studi', 'potenti', 'base', 'model', 'dimension', 'reduct', 'binar', 'microarray', 'gene', 'express', 'data', 'investig', 'predict', 'curaci', 'context', 'class', 'predict', 'use', 'linear', 'discrimin', 'analysi', 'differ', 'publicli', 'avail', 'microarray', 'data', 'set', 'use', 'illustr', 'gener', 'framework', 'approach', 'perform', 'propos', 'method', 'assess', 'random', 'scheme', 'use', 'princip', 'compon', 'analysi', '(pca)', 'benchmark', 'method', 'result', 'show', 'base', 'dimens', 'reduct', 'effect', 'base', 'dimens', 'reduct', 'method', 'gener', 'appli', 'high', 'dimension', 'data', 'problem']",16
36,http://arxiv.org/abs/1006.5892,Computational complexity of reconstruction and isomorphism testing for   designs and line graphs,"['comput', 'complex', 'reconstruct', 'isomorph', 'test', 'design', 'line', 'graph', 'graph', 'high', 'symmetri', 'regular', 'main', 'sourc', 'experiment', 'hard', 'instanc', 'notori', 'difficult', 'graph', 'isomorph', 'problem', 'paper', 'studi', 'comput', 'complex', 'isomorph', 'test', 'line', 'graph', 'lambda)', 'design', 'class', 'highli', 'regular', 'graph', 'obtain', 'worst', 'case', 'run', 'time', 'bound', 'paramet', 'lambda', 'first', 'step', 'approach', 'make', 'babai', 'luk', 'algorithm', 'comput', 'canon', 'form', 'design', 'second', 'step', 'show', 'design', 'reconstruct', 'line', 'graph', 'polynomi', 'time', 'first', 'algebra', 'natur', 'second', 'pure', 'combinatori', 'profound', 'structur', 'knowledg', 'design', 'theori', 'requir', 'result', 'extend', 'earlier', 'complex', 'result', 'isomorph', 'test', 'graph', 'gener', 'steiner', 'tripl', 'system', 'block', 'design']",9
37,http://arxiv.org/abs/1007.5491,The Coarsest Precongruences Respecting Safety and Liveness Properties,"['coarsest', 'precongru', 'respect', 'safeti', 'live', 'properti', 'paper', 'characteris', 'coarsest', 'refin', 'preorder', 'label', 'transit', 'system', 'precongru', 'renam', 'partial', 'synchron', 'interleav', 'oper', 'respect', 'safeti', 'live', 'condit', 'live', 'properti', 'respect']",15
38,http://arxiv.org/abs/1008.0851,Identification of Parametric Underspread Linear Systems and   Super-Resolution Radar,"['identif', 'parametr', 'underspread', 'linear', 'system', 'super', 'resolut', 'radar', 'identif', 'time', 'vari', 'linear', 'system', 'introduc', 'time', 'shift', '(delays)', 'frequenc', 'shift', '(doppler', 'shifts)', 'central', 'task', 'mani', 'engin', 'applic', 'paper', 'studi', 'problem', 'identif', 'underspread', 'linear', 'system', '(ulss)', 'whose', 'respons', 'within', 'unit', 'area', 'region', 'delay', 'doppler', 'space', 'probe', 'known', 'input', 'signal', 'shown', 'suffici', 'underspread', 'parametr', 'linear', 'system', 'describ', 'finit', 'delay', 'doppler', 'shift', 'identifi', 'singl', 'observ', 'long', 'time', 'bandwidth', 'product', 'input', 'signal', 'proport', 'squar', 'total', 'number', 'delay', 'doppler', 'pair', 'system', 'addit', 'algorithm', 'develop', 'enabl', 'identif', 'parametr', 'ulss', 'input', 'train', 'puls', 'polynomi', 'time', 'exploit', 'recent', 'result', 'nyquist', 'sampl', 'time', 'delay', 'estim', 'classic', 'result', 'recoveri', 'frequenc', 'complex', 'exponenti', 'applic', 'result', 'super', 'resolut', 'target', 'detect', 'use', 'radar', 'discuss', 'specif', 'shown', 'propos', 'procedur', 'allow', 'distinguish', 'multipl', 'target', 'close', 'proxim', 'delay', 'doppler', 'space', 'result', 'resolut', 'substanti', 'exce', 'standard', 'match', 'filter', 'base', 'techniqu', 'without', 'introduc', 'leakag', 'effect', 'inher', 'recent', 'propos', 'compress', 'sens', 'base', 'radar', 'method']",3
39,http://arxiv.org/abs/1009.5894,Some Theorems on the Algorithmic Approach to Probability Theory and   Information Theory,"['theorem', 'algorithm', 'approach', 'probabl', 'theori', 'inform', 'theori', 'dissert', 'extend', 'abstract', 'publish', 'time', 'result', 'appear', 'public', 'number', 'detail', 'remain', 'unpublish', 'still', 'relev']",3
40,http://arxiv.org/abs/1011.0774,"Leaders, Followers, and Community Detectio","['leader', 'follow', 'commun', 'detectio', 'commun', 'social', 'network', 'graph', 'set', 'well', 'connect', 'overlap', 'vertic', 'effect', 'commun', 'detect', 'algorithm', 'determin', 'accuraci', 'find', 'ground', 'truth', 'commun', 'abil', 'scale', 'size', 'data', 'work', 'provid', 'three', 'contribut', 'first', 'show', 'popular', 'measur', 'accuraci', 'known', 'score', 'perfect', 'detect', 'inform', 'lower', 'bound', 'provid', 'trivial', 'algorithm', 'produc', 'commun', 'score', 'graph', 'somewhat', 'surprisingli', 'find', 'popular', 'algorithm', 'modular', 'optim', 'bigclam', 'cesna', 'score', 'less', 'popular', 'imdb', 'graph', 'rectifi', 'second', 'contribut', 'propos', 'gener', 'model', 'commun', 'format', 'sequenti', 'commun', 'graph', 'motiv', 'format', 'social', 'network', 'third', 'motiv', 'gener', 'model', 'propos', 'leader', 'follow', 'algorithm', '(lfa)', 'prove', 'recov', 'commun', 'sequenti', 'commun', 'graph', 'establish', 'structur', 'result', 'sequenti', 'commun', 'graph', 'chordal', 'larg', 'number', 'popular', 'social', 'network', 'recov', 'commun', 'much', 'higher', 'score', 'popular', 'algorithm', 'imdb', 'graph', 'obtain', 'score', 'also', 'propos', 'modif', 'call', 'fast', 'leader', 'follow', 'algorithm', '(flfa)', 'addit', 'highli', 'accur', 'also', 'fast', 'scale', 'almost', 'linear', 'network', 'size']",16
41,http://arxiv.org/abs/1012.4019,Constructing elliptic curve isogenies in quantum subexponential time,"['construct', 'ellipt', 'curv', 'isogeni', 'quantum', 'subexponenti', 'time', 'given', 'ellipt', 'curv', 'finit', 'field', 'cardin', 'endomorph', 'ring', 'known', 'curv', 'admit', 'isogeni', 'find', 'isogeni', 'believ', 'comput', 'difficult', 'fastest', 'known', 'classic', 'algorithm', 'take', 'exponenti', 'time', 'prior', 'work', 'faster', 'quantum', 'algorithm', 'known', 'recent', 'public', 'cryptosystem', 'base', 'presum', 'hard', 'problem', 'propos', 'candid', 'post', 'quantum', 'cryptographi', 'paper', 'give', 'subexponenti', 'time', 'quantum', 'algorithm', 'construct', 'isogeni', 'assum', 'gener', 'riemann', 'hypothesi', '(but', 'assumptions)', 'algorithm', 'base', 'reduct', 'hidden', 'shift', 'problem', 'togeth', 'subexponenti', 'time', 'algorithm', 'evalu', 'isogeni', 'kernel', 'ideal', '(under', 'grh)', 'repres', 'first', 'nontrivi', 'applic', 'kuperberg', 'quantum', 'algorithm', 'hidden', 'shift', 'problem', 'result', 'suggest', 'isogeni', 'base', 'cryptosystem', 'uncompetit', 'mainstream', 'quantum', 'resist', 'cryptosystem', 'lattic', 'base', 'cryptosystem']",18
42,http://arxiv.org/abs/1012.4290,Bit recycling for scaling random number generators,"['recycl', 'scale', 'random', 'number', 'gener', 'mani', 'random', 'number', 'gener', '(rng)', 'avail', 'nowaday', 'divid', 'categori', 'hardwar', 'provid', 'true', 'random', 'number']",13
43,http://arxiv.org/abs/1101.1169,Almost Settling the Hardness of Noncommutative Determinant,"['almost', 'settl', 'hard', 'noncommut', 'determin', 'paper', 'studi', 'complex', 'comput', 'determin', 'matrix', 'commut', 'algebra', 'particular', 'question', 'algebra']",12
44,http://arxiv.org/abs/1101.1477,Asynchronous Code-Division Random Access Using Convex Optimization,"['asynchron', 'code', 'divis', 'random', 'access', 'use', 'convex', 'optim', 'mani', 'applic', 'cellular', 'system', 'sensor', 'network', 'involv', 'random', 'subset', 'larg', 'number', 'user', 'asynchron', 'report', 'activ', 'base', 'station', 'paper', 'examin', 'problem', 'multius', 'detect', '(mud)', 'random', 'access', 'channel', 'applic', 'tradit', 'orthogon', 'signal', 'ignor', 'random', 'natur', 'user', 'activ', 'problem', 'limit', 'total', 'number', 'user', 'order', 'number', 'signal', 'space', 'dimens', 'content', 'base', 'scheme', 'hand', 'suffer', 'delay', 'caus', 'collid', 'transmiss', 'hidden', 'node', 'problem', 'contrast', 'paper', 'present', 'novel', 'pair', 'asynchron', 'orthogon', 'code', 'divis', 'random', 'access', 'scheme', 'convex', 'optim', 'base', 'algorithm', 'overcom', 'issu', 'associ', 'orthogon', 'signal', 'content', 'base', 'method', 'distinguish', 'featur', 'propos', 'algorithm', 'requir', 'knowledg', 'delay', 'channel', 'state', 'inform', 'everi', 'user', 'polynomi', 'time', 'comput', 'complex', 'main', 'analyt', 'contribut', 'paper', 'relationship', 'perform', 'propos', 'algorithm', 'presenc', 'arbitrari', 'random', 'delay', 'simpl', 'metric', 'user', 'codeword', 'studi', 'metric', 'focus', 'specif', 'set', 'codeword', 'random', 'binari', 'codeword', 'special', 'construct', 'algebra', 'codeword', 'asynchron', 'random', 'access', 'ensu', 'analysi', 'confirm', 'propos', 'scheme', 'togeth', 'either', 'codeword', 'set', 'significantli', 'outperform', 'orthogon', 'signal', 'base', 'random', 'access', 'term', 'total', 'number', 'user', 'system']",3
45,http://arxiv.org/abs/1101.1640,Restarting Automata with Auxiliary Symbols and Small Lookahead,"['restart', 'automata', 'auxiliari', 'symbol', 'small', 'lookahead', 'present', 'studi', 'lookahead', 'hierarchi', 'restart', 'automata', 'auxiliari', 'symbol', 'small', 'lookahead', 'particular', 'show', 'differ', 'class', 'languag', 'recognis', 'rrww', 'automata', 'restrict', 'lookahead', 'size', 'also', 'show', 'respect', '(left', 'monoton', 'restart', 'automaton', 'model', 'characteris', 'context', 'free', 'languag', 'respect', 'right', 'left', 'monoton', 'restart', 'automata', 'characteris', 'linear', 'languag', 'lookahead', 'length']",3
46,http://arxiv.org/abs/1101.1934,Bit-wise Unequal Error Protection for Variable Length Block Codes with   Feedback,"['wise', 'unequ', 'error', 'protect', 'variabl', 'length', 'block', 'code', 'feedback', 'wise', 'unequ', 'error', 'protect', 'problem', 'case', 'number', 'group', 'bit', 'fix', 'consid', 'variabl', 'length', 'block', 'code', 'feedback', 'encod', 'scheme', 'base', 'fix', 'length', 'block', 'code', 'erasur', 'use', 'establish', 'inner', 'bound', 'achiev', 'perform', 'finit', 'expect', 'decod', 'time', 'techniqu', 'bound', 'perform', 'variabl', 'length', 'block', 'code', 'use', 'establish', 'outer', 'bound', 'perform', 'given', 'expect', 'decod', 'time', 'inner', 'outer', 'bound', 'match', 'anoth', 'asymptot', 'character', 'achiev', 'region', 'rate', 'expon', 'vector', 'complet', 'singl', 'messag', 'messag', 'wise', 'unequ', 'error', 'protect', 'problem', 'variabl', 'length', 'block', 'code', 'feedback', 'also', 'solv', 'necessari', 'step']",19
47,http://arxiv.org/abs/1101.5460,A Human-Centric Approach to Group-Based Context-Awareness,"['human', 'centric', 'approach', 'group', 'base', 'context', 'awar', 'emerg', 'need', 'qualit', 'approach', 'context', 'awar', 'inform', 'process', 'call', 'proper', 'model', 'context', 'inform', 'effici', 'handl', 'inher', 'uncertainti', 'result', 'human', 'interpret', 'usag', 'mani', 'current', 'approach', 'context', 'awar', 'either', 'lack', 'solid', 'theoret', 'basi', 'model', 'ignor', 'import', 'requir', 'modular', 'high', 'order', 'uncertainti', 'manag', 'group', 'base', 'context', 'awar', 'therefor', 'real', 'world', 'applic', 'extend', 'remain', 'limit', 'paper', 'present', 'context', 'servic', 'base', 'context', 'awar', 'framework', 'base', 'languag', 'action', 'perspect', '(lap)', 'theori', 'model', 'identifi', 'complex', 'inform', 'part', 'context', 'contain', 'high', 'order', 'uncertainti', 'differ', 'member', 'group', 'defin', 'agent', 'base', 'perceptu', 'comput', 'architectur', 'propos', 'implement', 'context', 'use', 'comput', 'word', '(cww)', 'handl', 'uncertainti', 'feasibl', 'context', 'analyz', 'use', 'realist', 'scenario', 'involv', 'group', 'mobil', 'user', 'believ', 'propos', 'approach', 'open', 'door', 'futur', 'research', 'context', 'awar', 'offer', 'theoret', 'foundat', 'base', 'human', 'commun', 'servic', 'base', 'layer', 'architectur', 'exploit', 'context', 'awar', 'group', 'base', 'platform', 'independ', 'access', 'inform', 'system']",14
48,http://arxiv.org/abs/1102.0969,On the Complexity of Newman's Community Finding Approach for Biological   and Social Networks,"['complex', 'newman', 'commun', 'find', 'approach', 'biolog', 'social', 'network', 'given', 'graph', 'interact', 'modul', '(also', 'call', 'commun', 'cluster)', 'subset', 'node', 'whose', 'fit', 'function', 'statist', 'signific', 'pairwis', 'interact', 'node', 'modul', 'topic', 'paper', 'model', 'base', 'commun', 'find', 'approach', 'commonli', 'refer', 'modular', 'cluster', 'origin', 'propos', 'newman', 'subsequ', 'extrem', 'popular', 'practic', 'variou', 'heurist', 'method', 'current', 'employ', 'find', 'optim', 'solut', 'howev', 'exact', 'comput', 'complex', 'approach', 'still', 'larg', 'unknown', 'initi', 'systemat', 'studi', 'comput', 'complex', 'modular', 'cluster', 'specif', 'quadrat', 'natur', 'modular', 'function', 'necessari', 'studi', 'valu', 'spars', 'graph', 'dens', 'graph', 'separ', 'main', 'result', 'includ', 'eps)', 'inapproxim', 'dens', 'graph', 'logarithm', 'approxim', 'spars', 'graph', 'make', 'sever', 'combinatori', 'properti', 'modular', 'result', 'first', 'trivial', 'approxim', 'result', 'beyond', 'previous', 'known', 'hard', 'result']",13
